v1,v2,v3,c1,c2,c3,matched_v1,matched_v2,matched_v3,matched_c1,matched_c2,matched_c3,match_vScore, match_cScore,ave score
0.013337,0.002544,0.0041194,0.8594,0.35977,0.020123,0.01044,0.0038186,0.0057415,0.83152,0.33915,0.024878,84.354,97.832,91.093
0.0117,0.0024803,0.0058197,0.70478,0.41307,0.13037,0.0105,0.0043282,0.005172,0.76291,0.37091,0.065986,89.872,94.36,92.116
0.0029472,0.016908,0.00014445,0.55375,0.18509,0.007026,0.0044478,0.012898,0.0026541,0.72231,0.4658,0.25994,78.13,75.692,76.911
0.018448,0.00057907,0.0009728,0.99458,0.54051,0.30448,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,90.002,67.307,78.655
0.003758,0.0035001,0.012742,0.74265,0.16301,0.15272,0.0032538,0.0033119,0.013434,0.55916,0.55257,0.47401,96.123,67.982,82.052
0.0055525,0.01377,0.00067754,0.90747,0.31725,0.0068545,0.0051817,0.011981,0.0028378,0.96615,0.39486,0.048266,87.438,93.727,90.582
0.0068203,0.0050663,0.0081135,0.54664,0.52984,0.10069,0.0070596,0.0052651,0.0076753,0.77046,0.59779,0.18443,97.636,84.076,90.856
0.0032924,0.0084713,0.0082363,0.75412,0.038821,0.014248,0.0047815,0.0083704,0.0068481,0.99028,0.44925,0.14486,90.925,69.568,80.247
0.011696,0.0082605,4.36E-05,0.71757,0.49942,0.0082283,0.011226,0.0075364,0.001238,0.69265,0.25687,0.21037,93.51,80.412,86.961
0.0030508,0.015246,0.0017027,0.52319,0.015344,0.008814,0.0044478,0.012898,0.0026541,0.72231,0.4658,0.25994,87.261,66.268,76.764
0.0068081,0.002893,0.010299,0.952,0.6503,0.24168,0.0060958,0.0037996,0.010105,0.98857,0.64379,0.14963,94.817,93.486,94.151
0.0080224,0.0024551,0.0095226,0.61885,0.54729,0.50418,0.0068455,0.0015998,0.011555,0.55059,0.5409,0.47439,88.999,95.138,92.069
0.015633,0.0010565,0.0033106,0.7918,0.15983,0.020309,0.014581,0.0029512,0.002468,0.63409,0.1117,0.097219,89.77,88.562,89.166
0.013753,0.005689,0.00055758,0.87547,0.72043,0.16218,0.012833,0.0061509,0.0010163,0.58273,0.37669,0.37163,95.042,70.773,82.908
0.0077349,0.0051352,0.0071298,0.96789,0.10217,0.05428,0.008849,0.0048909,0.0062601,0.986,0.15827,0.069146,93.643,96.043,94.843
0.012424,0.0021239,0.0054523,0.59888,0.24458,0.088684,0.011889,0.002565,0.0055462,0.78587,0.08074,0.076154,96.894,84.608,90.751
0.003238,0.014977,0.0017847,0.72024,0.48278,0.10159,0.0040169,0.012504,0.0034794,0.76071,0.48964,0.22259,86.323,91.506,88.915
0.0094229,0.00052794,0.010049,0.74797,0.20174,0.13803,0.010819,0.001733,0.0074478,0.86526,0.11245,0.075602,85.974,90.504,88.239
0.01496,0.0019739,0.0030662,0.77941,0.57072,0.34907,0.014469,0.0026368,0.0028946,0.52426,0.38698,0.38196,96.272,80.324,88.298
0.011625,0.00059134,0.0077841,0.68712,0.02308,0.0093739,0.011956,0.00152,0.0065236,0.85783,-4.71E-17,-6.18E-17,92.919,88.153,90.536
0.013159,0.0039351,0.0029057,0.98798,0.43633,0.33939,0.013134,0.0041354,0.0027304,0.60799,0.31034,0.24001,98.811,73.183,85.997
0.011389,0.00018169,0.0084291,0.75614,0.30817,0.067746,0.010819,0.001733,0.0074478,0.86526,0.11245,0.075602,91.528,85.686,88.607
0.0046092,0.0067496,0.0086412,0.95995,0.30626,0.08708,0.0057253,0.0070788,0.0071958,0.99937,0.38831,0.15013,91.779,93.395,92.587
0.0072756,0.0063535,0.0063709,0.90676,0.21292,0.0047405,0.0077262,0.006158,0.0061157,0.98675,0.27791,0.054294,97.564,93.286,95.425
0.0060224,0.0041662,0.0098114,0.91296,0.12452,0.10143,0.0072701,0.0040351,0.0086949,0.99545,0.28146,0.16177,92.529,88.43,90.479
0.017222,0.0015362,0.001242,0.50926,0.25862,0.18456,0.015995,0.0030485,0.00095688,0.55523,0.29378,0.27339,91.267,93.454,92.36
0.013955,0.005401,0.00064407,0.85059,0.79725,0.0086843,0.013784,0.004714,0.0015022,0.55338,0.36431,0.34346,95.066,63.579,79.322
0.016395,0.00012354,0.0034817,0.75808,0.49528,0.3735,0.014594,0.0016913,0.0037152,0.55112,0.33302,0.33036,89.334,83.606,86.47
0.0055999,0.008684,0.0057161,0.94439,0.60746,0.47751,0.0058939,0.0087041,0.005402,0.7734,0.47043,0.28574,98.083,83.044,90.563
0.0098228,0.0041061,0.0060711,0.93872,0.66479,0.54944,0.0082274,0.0047718,0.0070009,0.68265,0.57968,0.29392,91.36,77.517,84.439
0.00021341,0.0018908,0.017896,0.77164,0.66069,0.17466,0.00079507,0.002597,0.016608,0.58041,0.57868,0.49615,93.051,76.135,84.593
0.015511,0.0028637,0.0016254,0.86253,0.77166,0.59263,0.016014,0.0030035,0.0009822,0.52199,0.46153,0.45744,96.328,71.182,83.755
0.0041369,0.00068694,0.015176,0.57678,0.41431,0.053298,0.0024917,0.0020245,0.015484,0.65233,0.64687,0.44728,90.492,70.868,80.68
0.0044158,0.0070684,0.0085159,0.73263,0.06578,0.033333,0.0057253,0.0070788,0.0071958,0.99937,0.38831,0.15013,91.717,73.772,82.745
0.0015302,0.0030757,0.015394,0.87386,0.29236,0.089187,0.001583,0.0031555,0.015262,0.65262,0.6466,0.454,99.282,67.41,83.346
0.016378,0.0035574,6.50E-05,0.98449,0.56768,0.13254,0.016085,0.0033674,0.00054785,0.55075,0.28828,0.27976,97.376,67.123,82.25
0.005842,0.0095392,0.0046189,0.78687,0.15714,0.15057,0.0067575,0.0087887,0.0044538,0.90445,0.32704,0.11369,94.695,87.007,90.851
0.0067231,0.0019871,0.01129,0.66419,0.075118,0.057985,0.0066601,0.0025243,0.010816,0.99644,0.37389,0.21678,96.802,71.789,84.295
0.015851,0.0024356,0.0017131,0.5396,0.10409,0.080711,0.015542,0.0031606,0.0012975,0.58882,0.18557,0.14619,96.078,93.205,94.642
0.0070678,0.010849,0.0020828,0.56694,0.39581,0.07534,0.0070631,0.010576,0.0023608,0.79478,0.36359,0.23161,98.263,82.646,90.455
0.0079361,0.004089,0.0079748,0.96135,0.806,0.50739,0.0078292,0.0043233,0.0078475,0.79614,0.60673,0.16952,98.736,74.288,86.512
0.01731,0.00058186,0.0021083,0.53245,0.361,0.19318,0.015995,0.0030485,0.00095688,0.55523,0.29378,0.27339,86.703,93.479,90.091
0.010347,0.0024685,0.0071846,0.92641,0.76262,0.012638,0.0093714,0.0030367,0.0075919,0.8555,0.7454,-4.63E-14,94.717,95.05,94.884
0.0094942,0.0099187,0.00058708,0.72931,0.61989,0.33199,0.008972,0.0089995,0.0020285,0.61557,0.44202,0.39204,92.12,86.54,89.33
0.008682,0.00027654,0.011041,0.75218,0.65927,0.59878,0.0068455,0.0015998,0.011555,0.55059,0.5409,0.47439,89.737,84.225,86.981
0.0057041,0.0018971,0.012399,0.50007,0.159,0.084288,0.0068455,0.0015998,0.011555,0.55059,0.5409,0.47439,93.583,66.262,79.922
0.016584,0.0023013,0.0011152,0.95651,0.72326,0.12188,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,97.243,64.398,80.82
0.01928,0.00025064,0.00046904,0.79924,0.58456,0.50904,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,86.408,78.242,82.325
0.006668,0.0061733,0.0071587,0.58344,0.27211,0.12418,0.0066556,0.0065304,0.006814,0.74544,0.48352,0.26699,97.789,82.308,90.048
0.0025564,0.011163,0.0062809,0.94824,0.40531,0.071271,0.0031818,0.011049,0.0057697,0.9464,0.55888,0.12286,96.38,89.219,92.799
0.005898,0.00082833,0.013274,0.53009,0.014132,0.0077792,0.0066601,0.0025243,0.010816,0.99644,0.37389,0.21678,86.39,62.585,74.488
0.011261,0.0026619,0.0060771,0.87726,0.58873,0.55331,0.0097609,0.0029838,0.0072552,0.72698,0.36392,0.25017,91.425,75.781,83.603
0.0097031,0.0053347,0.0049622,0.8946,0.51097,0.39165,0.0095134,0.0054602,0.0050264,0.73218,0.40751,0.24563,98.957,85.846,92.402
0.018403,0.00033579,0.0012609,0.80406,0.37447,0.23094,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,89.094,80.145,84.619
0.0040618,0.0108,0.0051385,0.50866,0.11527,0.10541,0.0042522,0.01117,0.0045782,0.69643,0.50594,0.30779,96.921,70.819,83.87
0.015369,0.0024699,0.0021614,0.53419,0.10662,0.0012813,0.014581,0.0029512,0.002468,0.63409,0.1117,0.097219,95.716,91.442,93.579
0.019331,0.00055638,0.00011218,0.72265,0.71579,0.56854,0.016014,0.0030035,0.0009822,0.52199,0.46153,0.45744,81.359,79.488,80.423
0.0097722,0.0013356,0.0088921,0.60612,0.50375,0.16311,0.009159,0.0036582,0.0071828,0.69513,0.58876,0.21673,86.956,92.11,89.533
0.014775,0.00083528,0.0043894,0.86574,0.046485,0.033208,0.01178,0.0023919,0.0058279,0.82755,0.072727,0.035951,83.862,97.092,90.477
0.0024347,0.017285,0.00028026,0.79655,0.2147,0.092753,0.0066135,0.01148,0.0019063,0.88435,0.34134,0.13299,67.569,90.259,78.914
0.01861,0.00070584,0.00068392,0.53205,0.35068,0.15752,0.015995,0.0030485,0.00095688,0.55523,0.29378,0.27339,84.333,91.64,87.987
0.0029434,0.013223,0.0038339,0.76563,0.067295,0.060596,0.0042538,0.012561,0.003185,0.87519,0.44302,0.23084,92.942,72.962,82.952
0.017363,0.00014846,0.0024885,0.82003,0.72922,0.25357,0.015446,0.0023647,0.0021895,0.51227,0.45239,0.45044,86.907,73.161,80.034
0.013334,0.0030293,0.0036364,0.72344,0.012321,0.010613,0.013418,0.0036656,0.0029167,0.73734,0.066002,0.034699,95.712,96.149,95.93
0.018756,0.00059538,0.00064817,0.78492,0.77926,0.31493,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,89.177,69.854,79.516
0.0043968,0.01352,0.0020831,0.84451,0.14481,0.0013067,0.0068233,0.011305,0.0018718,1,0.24007,0.046511,85.348,88.372,86.86
0.0033815,0.0034298,0.013189,0.95081,0.67426,0.088955,0.0040654,0.0048564,0.011078,0.959,0.76843,0.19108,88.357,91.411,89.884
0.0085041,0.0076039,0.003892,0.66119,0.39502,0.08321,0.0082799,0.0072627,0.0044574,0.74998,0.43155,0.14922,96.929,92.983,94.956
0.0037924,0.0033763,0.012831,0.85667,0.21648,0.058452,0.0066601,0.0025243,0.010816,0.99644,0.37389,0.21678,84.062,84.769,84.415
0.0096351,0.0022873,0.0080776,0.67733,0.43196,0.32386,0.0097609,0.0029838,0.0072552,0.72698,0.36392,0.25017,95.179,93.464,94.322
0.0098484,0.0062675,0.0038841,0.65973,0.19957,0.028296,0.0096272,0.0061872,0.0041856,0.80493,0.24643,0.080637,98.308,89.669,93.988
0.016887,0.00089707,0.0022161,0.95442,0.10805,0.066327,0.013418,0.0036656,0.0029167,0.73734,0.066002,0.034699,80.073,84.896,82.485
0.0056781,0.0072774,0.0070445,0.76944,0.040127,0.017539,0.0057253,0.0070788,0.0071958,0.99937,0.38831,0.15013,98.875,73.362,86.118
0.0043746,0.014349,0.001276,0.84573,0.098041,0.035258,0.0068233,0.011305,0.0018718,1,0.24007,0.046511,82.468,87.034,84.751
0.0061211,0.0041949,0.009684,0.78072,0.62153,0.29209,0.0061547,0.003775,0.01007,0.75337,0.62904,0.29957,97.457,98.078,97.767
0.015823,0.001749,0.0024276,0.86976,0.31096,0.29536,0.014581,0.0029512,0.002468,0.63409,0.1117,0.097219,92.298,78.751,85.524
0.015003,9.78E-05,0.0048992,0.87758,0.80018,0.27827,0.014594,0.0016913,0.0037152,0.55112,0.33302,0.33036,91.03,64.265,77.647
0.0014257,0.015883,0.0026916,0.54718,0.30071,0.27531,0.0031303,0.013159,0.003711,0.56216,0.50032,0.39106,85.146,85.311,85.229
0.01044,0.00049678,0.009063,0.72045,0.49797,0.13016,0.0086818,0.0032214,0.0080967,0.80279,0.52227,0.18041,85.081,93.845,89.463
0.017918,0.00095705,0.0011248,0.61601,0.1207,0.10256,0.014581,0.0029512,0.002468,0.63409,0.1117,0.097219,81.89,98.687,90.288
0.014832,0.0034222,0.0017456,0.55354,0.46286,0.21056,0.015932,0.0031754,0.00089242,0.54887,0.34561,0.33601,93.736,89.387,91.561
0.013013,0.0063196,0.00066784,0.55535,0.33534,0.0054937,0.013386,0.0055346,0.0010796,0.67321,0.15758,0.14376,95.77,85.113,90.441
0.0018242,0.016461,0.0017145,0.77381,0.49849,0.11758,0.0034341,0.012133,0.0044326,0.75323,0.56252,0.16182,76.386,95.078,85.732
0.012411,0.00059936,0.0069892,0.82288,0.14507,0.089789,0.010819,0.001733,0.0074478,0.86526,0.11245,0.075602,91.125,96.641,93.883
0.019406,0.00039718,0.00019634,0.66591,0.30491,0.0076073,0.015542,0.0031606,0.0012975,0.58882,0.18557,0.14619,78.442,88.288,83.365
0.010462,0.0094348,0.00010309,0.86168,0.34204,0.20205,0.0087322,0.009748,0.0015198,0.83681,0.27657,0.17877,89.979,95.314,92.646
0.011464,0.0043337,0.0042027,0.57277,0.16665,0.083514,0.011811,0.003888,0.0043014,0.74469,0.15802,0.12372,97.458,88.028,92.743
0.0028374,0.0069746,0.010188,0.79655,0.64471,0.3034,0.0031889,0.0069273,0.0098838,0.76269,0.61796,0.31457,97.923,97.295,97.609
0.013482,0.004935,0.0015826,0.59105,0.36624,0.28198,0.013784,0.004714,0.0015022,0.55338,0.36431,0.34346,98.308,95.432,96.87
0.0084217,0.0050827,0.0064955,0.74439,0.16141,0.13444,0.0084672,0.005192,0.0063408,0.88261,0.27449,0.13071,99.139,88.914,94.027
0.010031,0.0010241,0.008945,0.68218,0.55993,0.068784,0.010117,0.0023689,0.0075145,0.83995,0.58547,0.02228,91.25,88.953,90.101
0.012987,0.0051658,0.001847,0.85533,0.090096,0.086367,0.012565,0.0058106,0.0016241,0.76984,0.06137,0.043575,96.462,93.765,95.114
0.0084739,0.0064559,0.0050702,0.54939,0.26542,0.040775,0.0088765,0.0059726,0.0051509,0.75162,0.38928,0.18904,97.184,83.518,90.351
0.0061694,0.0018107,0.01202,0.67176,0.44542,0.22993,0.0068455,0.0015998,0.011555,0.55059,0.5409,0.47439,96.259,82.081,89.17
0.015933,0.0023448,0.0017218,0.53344,0.13255,0.12045,0.015542,0.0031606,0.0012975,0.58882,0.18557,0.14619,95.605,95.18,95.392
0.01779,0.0021873,2.25E-05,0.66183,0.6535,0.40116,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,95.485,80.109,87.797
0.013042,0.0041844,0.002774,0.8989,0.54873,0.207,0.013134,0.0041354,0.0027304,0.60799,0.31034,0.24001,99.502,76.647,88.075
0.0034929,0.00098901,0.015518,0.57618,0.22092,0.0028904,0.0024917,0.0020245,0.015484,0.65233,0.64687,0.44728,93.583,61.932,77.757
0.019307,0.00022035,0.00047218,0.9778,0.028317,0.011247,0.013162,0.0054353,0.0014026,0.80338,-8.09E-14,4.01E-14,63.953,87.888,75.92
0.0055562,0.0052265,0.0092173,0.89023,0.39674,0.022738,0.0054104,0.005568,0.0090217,1,0.50613,0.15654,98.153,88.122,93.138
0.00095989,0.010107,0.0089333,0.88338,0.54295,0.50627,0.0017787,0.0096753,0.0085461,0.76873,0.64732,0.28878,95.587,83.725,89.656
0.015632,0.0032978,0.0010707,0.66311,0.34613,0.22345,0.015995,0.0030485,0.00095688,0.55523,0.29378,0.27339,97.99,92.022,95.006
0.010225,0.0064722,0.003303,0.61565,0.60492,0.051975,0.0098737,0.0068242,0.0033021,0.64338,0.40487,0.24246,97.785,82.923,90.354
0.0082536,0.011574,0.00017286,0.74263,0.45439,0.0050985,0.0065374,0.01118,0.0022827,0.85352,0.36695,0.10895,87.805,89.833,88.819
0.015371,0.0034327,0.0011963,0.60867,0.24184,0.063498,0.015542,0.0031606,0.0012975,0.58882,0.18557,0.14619,98.516,93.696,96.106
0.0015728,0.0040562,0.014371,0.74249,0.3826,0.32101,0.0017499,0.0041841,0.014066,0.59998,0.59345,0.47407,98.349,82.581,90.465
0.008263,0.0047203,0.0070166,0.97634,0.32717,0.043759,0.0084605,0.0049164,0.0066231,0.96731,0.32269,0.043169,97.88,99.349,98.615
0.013909,0.0056209,0.00047041,0.74376,0.37611,0.0017398,0.013386,0.0055346,0.0010796,0.67321,0.15758,0.14376,96.412,83.428,89.92
0.0037694,0.012654,0.0035766,0.80541,0.63826,0.53479,0.0041635,0.011969,0.0038677,0.71269,0.5144,0.31766,96.294,83.724,90.009
0.013747,0.00050919,0.0057436,0.90307,0.12171,0.069366,0.01178,0.0023919,0.0058279,0.82755,0.072727,0.035951,87.868,94.199,91.033
0.011494,0.00013697,0.0083692,0.96741,0.59475,0.39763,0.0086818,0.0032214,0.0080967,0.80279,0.52227,0.18041,81.385,82.865,82.125
0.0084355,0.0081272,0.0034374,0.73535,0.30068,0.29726,0.0092312,0.0077672,0.0030016,0.71017,0.36314,0.29094,95.706,95.575,95.641
0.009705,0.0012072,0.0090878,0.92904,0.31771,0.10052,0.0085842,0.003262,0.0081538,0.91124,0.35965,0.10893,88.914,97.012,92.963
0.0075505,0.01083,0.0016199,0.76572,0.019262,0.0047838,0.0078838,0.011049,0.0010669,0.92591,0.23125,0.10234,96.997,83.066,90.032
0.014474,0.0023895,0.0031369,0.63073,0.11947,0.025623,0.014581,0.0029512,0.002468,0.63409,0.1117,0.097219,96.091,95.033,95.562
0.0098979,0.00033338,0.0097687,0.68631,0.24479,0.067246,0.010819,0.001733,0.0074478,0.86526,0.11245,0.075602,87.394,86.104,86.749
0.005288,0.010953,0.0037587,0.56584,0.45442,0.13833,0.0060305,0.010254,0.0037157,0.69801,0.4938,0.2032,95.454,90.413,92.934
0.0068569,0.0086658,0.0044773,0.51948,0.40111,0.2768,0.0069681,0.0085233,0.0045086,0.64423,0.4448,0.33552,99.187,90.945,95.066
0.018545,9.02E-05,0.0013648,0.84373,0.61229,0.51832,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,87.779,74.998,81.388
0.011076,0.0075175,0.0014065,0.52446,0.39796,0.26902,0.010681,0.0072075,0.0021119,0.59319,0.40914,0.33364,96.19,94.165,95.178
0.017489,0.00083114,0.0016803,0.75925,0.34466,0.061867,0.015542,0.0031606,0.0012975,0.58882,0.18557,0.14619,86.412,85.276,85.844
0.016948,0.00014169,0.0029103,0.7618,0.17727,0.16013,0.014581,0.0029512,0.002468,0.63409,0.1117,0.097219,83.563,90.449,87.006
0.010825,0.00090542,0.0082694,0.92854,0.039684,0.0056368,0.010435,0.0018309,0.0077343,0.96172,9.71E-27,1.61E-27,94.991,96.79,95.891
0.00435,0.012167,0.0034827,0.6788,0.01719,0.014333,0.0042538,0.012561,0.003185,0.87519,0.44302,0.23084,97.774,68.368,83.071
0.007264,0.010043,0.0026929,0.93983,0.6358,0.34667,0.0068212,0.0098686,0.0033102,0.79408,0.41791,0.2012,96.554,82.341,89.447
0.017978,0.0002012,0.001821,0.54547,0.018677,0.0060544,0.014581,0.0029512,0.002468,0.63409,0.1117,0.097219,80.397,90.902,85.65
0.0033213,0.016647,3.20E-05,0.70774,0.53387,0.37014,0.004814,0.013257,0.0019289,0.61797,0.4656,0.39735,81.691,92.926,87.309
0.015413,0.0041846,0.00040247,0.65534,0.13416,0.0097774,0.013933,0.0041901,0.0018768,0.68548,0.11159,0.088105,90.695,94.426,92.561
0.011744,0.0044788,0.0037772,0.82204,0.49159,0.22122,0.010743,0.0056921,0.0035644,0.71562,0.34013,0.14644,92.954,88.066,90.51
0.003251,0.012812,0.0039373,0.99165,0.14195,0.11749,0.0068233,0.011305,0.0018718,1,0.24007,0.046511,80.666,92.427,86.546
0.017623,0.00016748,0.0022099,0.73893,0.54589,0.40054,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,88.105,83.299,85.702
0.016325,0.0019606,0.0017145,0.78042,0.27043,0.14894,0.015542,0.0031606,0.0012975,0.58882,0.18557,0.14619,93.419,86.341,89.88
0.00042205,0.014424,0.0051535,0.91699,0.76689,0.0254,0.0018795,0.011327,0.0067933,0.92586,0.73013,0.04771,83.305,97.263,90.284
0.018243,0.00016674,0.0015898,0.92545,0.48327,0.0079094,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,88.475,66.547,77.511
0.0025835,0.010331,0.0070855,0.86089,0.031875,0.0056154,0.0056651,0.009129,0.005206,1,0.36716,0.10664,83.244,76.01,79.627
0.0046487,0.010976,0.0043749,0.88529,0.52177,0.45548,0.0046836,0.010407,0.0049097,0.76639,0.49978,0.29453,96.519,87.499,92.009
0.0090798,0.010745,0.0001755,0.62998,0.43511,0.25965,0.0090976,0.0093561,0.0015463,0.68354,0.36853,0.31712,91.308,94.029,92.669
0.0055866,0.0040244,0.010389,0.84188,0.683,0.052073,0.0052367,0.0043329,0.01043,0.91479,0.80127,0.16792,97.917,89.377,93.647
0.0073875,0.010169,0.0024438,0.97917,0.97303,0.41409,0.0064922,0.0099753,0.0035326,0.71414,0.47793,0.32891,93.684,63.945,78.815
0.0086631,0.0038369,0.0075,0.72733,0.56003,0.42321,0.0072561,0.0047098,0.0080341,0.68028,0.54774,0.33792,92.335,93.767,93.051
0.019848,3.09E-05,0.00012123,0.68771,0.48736,0.079682,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,83.745,78.223,80.984
0.0064792,0.010938,0.0025823,0.60948,0.20015,0.092467,0.0063817,0.011363,0.002255,0.77594,0.36877,0.25892,97.586,83.281,90.434
0.0070466,0.00095259,0.012001,0.7526,0.20636,0.11714,0.0066601,0.0025243,0.010816,0.99644,0.37389,0.21678,91.119,81.119,86.119
0.00055022,0.011937,0.0075131,0.71181,0.45933,0.14061,0.0017729,0.01225,0.0059775,0.75635,0.60341,0.22553,91.185,89.283,90.234
0.0058157,0.0061066,0.0080777,0.77514,0.094924,0.01238,0.0069503,0.0058571,0.0071925,1,0.31782,0.086215,93.527,80.325,86.926
0.0045758,0.0016492,0.013775,0.54652,0.10306,0.07044,0.0032538,0.0033119,0.013434,0.55916,0.55257,0.47401,90.46,62.629,76.544
0.01083,0.0047815,0.0043889,0.97091,0.61896,0.44475,0.0095134,0.0054602,0.0050264,0.73218,0.40751,0.24563,92.909,78.229,85.569
0.0084888,0.0028589,0.0086523,0.96799,0.77646,0.59137,0.0080755,0.0028563,0.0090682,0.70124,0.64008,0.28246,97.388,74.287,85.837
0.0012351,0.017013,0.0017516,0.82781,0.78473,0.42787,0.003316,0.012307,0.0043769,0.71806,0.52109,0.30776,74.584,80.756,77.67
0.0061064,0.0012298,0.012664,0.71077,0.26123,0.22271,0.0068455,0.0015998,0.011555,0.55059,0.5409,0.47439,93.898,75.912,84.905
0.019678,1.73E-05,0.00030421,0.67857,0.67793,0.28135,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,84.355,78.093,81.224
0.007613,0.0012954,0.011092,0.79481,0.1163,0.043794,0.0080885,0.0022539,0.0096577,0.98806,0.21402,0.15498,92.105,85.302,88.704
0.018727,0.00089154,0.00038141,0.62147,0.4612,0.15065,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,90.103,83.849,86.976
0.0073992,0.0062096,0.0063912,0.60031,0.17263,0.05051,0.007489,0.0064806,0.0060304,0.82184,0.44932,0.14499,97.963,77.782,87.873
0.0085969,0.005452,0.0059511,0.96596,0.80776,0.23423,0.0086568,0.0057681,0.0055751,0.83139,0.59229,0.0048258,97.802,79.857,88.83
0.019162,0.00060628,0.00023222,0.9324,0.48788,0.025745,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,87.75,66.886,77.318
0.0192,0.00053756,0.00026213,0.53273,0.52162,0.1538,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,87.441,83.339,85.39
0.018998,0.00017374,0.00082809,0.50045,0.43963,0.37392,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,87.071,95.455,91.263
0.0067282,0.001305,0.011967,0.81406,0.32596,0.30251,0.0066601,0.0025243,0.010816,0.99644,0.37389,0.21678,92.528,86.859,89.694
0.017612,0.0014783,0.00090959,0.94697,0.19797,0.051135,0.015542,0.0031606,0.0012975,0.58882,0.18557,0.14619,88.039,75.012,81.525
8.25E-05,0.0018016,0.018116,0.79791,0.23882,0.18519,0.00079507,0.002597,0.016608,0.58041,0.57868,0.49615,91.873,70.171,81.022
0.012848,0.0012842,0.005868,0.64167,0.087174,0.049122,0.011889,0.002565,0.0055462,0.78587,0.08074,0.076154,92.776,89.979,91.378
0.0028851,0.014651,0.0024636,0.5152,0.43809,0.10199,0.0044478,0.012898,0.0026541,0.72231,0.4658,0.25994,89.518,83.761,86.64
0.015099,0.00027638,0.0046249,0.85382,0.15721,0.15636,0.011889,0.002565,0.0055462,0.78587,0.08074,0.076154,82.106,92.478,87.292
0.010334,0.0052018,0.0044642,0.63576,0.24048,0.12316,0.01011,0.0054461,0.0044436,0.77423,0.31318,0.071132,98.522,89.803,94.163
0.010308,0.0045447,0.0051469,0.57708,0.12415,0.080095,0.010467,0.0044312,0.005102,0.82563,0.19624,0.094713,99.115,82.626,90.87
0.012123,0.0014364,0.0064408,0.93385,0.49281,0.48026,0.0097609,0.0029838,0.0072552,0.72698,0.36392,0.25017,87.038,80.231,83.635
0.0057097,0.013563,0.00072765,0.8038,0.62414,0.039622,0.0041146,0.011948,0.0039371,0.92458,0.53407,0.064831,82.713,90.579,86.646
0.011823,0.0073572,0.00081967,0.75489,0.40223,0.32121,0.01095,0.0070107,0.0020395,0.66116,0.37107,0.31308,93.194,93.421,93.307
0.013102,0.0031942,0.0037039,0.77866,0.57857,0.29757,0.013069,0.0025301,0.0044005,0.52873,0.45205,0.44743,95.711,80.869,88.29
0.0024156,0.0047141,0.01287,0.96243,0.56725,0.30588,0.0022925,0.0047589,0.012949,0.86446,0.82313,0.31431,99.326,81.932,90.629
0.018745,0.00032074,0.00093396,0.95595,0.53258,0.39341,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,88.288,70.01,79.149
0.013686,0.00088204,0.0054315,0.98674,0.41891,0.031926,0.0092534,0.0036343,0.0071123,0.92362,0.3824,0.013244,75.848,95.324,85.586
0.0021585,0.017346,0.00049526,0.78518,0.37989,0.24502,0.0044478,0.012898,0.0026541,0.72231,0.4658,0.25994,76.037,93.341,84.689
0.0043641,0.010865,0.0047705,0.62288,0.39467,0.37894,0.0048037,0.010546,0.0046506,0.58507,0.49376,0.40274,97.539,92.974,95.256
0.014528,0.0053055,0.00016602,0.88107,0.46265,0.20671,0.013916,0.004876,0.0012083,0.6809,0.15446,0.13329,94.352,76.753,85.552
0.012767,0.0022215,0.0050113,0.7217,0.48013,0.3948,0.013069,0.0025301,0.0044005,0.52873,0.45205,0.44743,96.71,86.516,91.613
0.0063804,0.0089487,0.0046709,0.7527,0.11851,0.036155,0.0067575,0.0087887,0.0044538,0.90445,0.32704,0.11369,97.96,83.684,90.822
0.002102,0.015582,0.0023156,0.83948,0.69414,0.65671,0.0031303,0.013159,0.003711,0.56216,0.50032,0.39106,86.888,74.914,80.901
0.012612,0.003793,0.0035949,0.778,0.76822,0.4816,0.013069,0.0025301,0.0044005,0.52873,0.45205,0.44743,93.096,74.953,84.025
0.01704,0.001451,0.0015087,0.50998,0.12435,0.068401,0.015542,0.0031606,0.0012975,0.58882,0.18557,0.14619,89.848,92.652,91.25
0.0020313,0.0085228,0.0094459,0.58727,0.19109,0.021093,0.0019939,0.0084225,0.0095836,0.70166,0.65972,0.27645,99.229,65.698,82.463
0.0085647,0.0082219,0.0032134,0.88381,0.81945,0.62029,0.0080429,0.0082939,0.0036632,0.61245,0.48119,0.38647,96.921,71.225,84.073
