v1,v2,v3,c1,c2,c3,matched_v1,matched_v2,matched_v3,matched_c1,matched_c2,matched_c3,match_vScore, match_cScore,ave score
0.0021585,0.017346,0.00049526,0.78518,0.37989,0.24502,0.0044478,0.012898,0.0026541,0.72231,0.4658,0.25994,76.037,93.341,84.689
0.0043641,0.010865,0.0047705,0.62288,0.39467,0.37894,0.0046018,0.01074,0.0047331,0.68441,0.47725,0.3644,98.755,93.565,96.16
0.014528,0.0053055,0.00016602,0.88107,0.46265,0.20671,0.013916,0.004876,0.0012083,0.6809,0.15446,0.13329,94.352,76.753,85.552
0.012767,0.0022215,0.0050113,0.7217,0.48013,0.3948,0.013069,0.0025301,0.0044005,0.52873,0.45205,0.44743,96.71,86.516,91.613
0.0063804,0.0089487,0.0046709,0.7527,0.11851,0.036155,0.0067575,0.0087887,0.0044538,0.90445,0.32704,0.11369,97.96,83.684,90.822
0.002102,0.015582,0.0023156,0.83948,0.69414,0.65671,0.0031303,0.013159,0.003711,0.56216,0.50032,0.39106,86.888,74.914,80.901
0.012612,0.003793,0.0035949,0.778,0.76822,0.4816,0.011431,0.003656,0.004979,0.53383,0.51588,0.40405,91.868,78.197,85.033
0.01704,0.001451,0.0015087,0.50998,0.12435,0.068401,0.016183,0.0019569,0.0019424,0.58122,0.17935,0.12509,95.281,93.814,94.547
0.0020313,0.0085228,0.0094459,0.58727,0.19109,0.021093,0.0021335,0.0084525,0.0094888,0.72303,0.52467,0.42394,99.429,67.288,83.359
0.0085647,0.0082219,0.0032134,0.88381,0.81945,0.62029,0.0080429,0.0082939,0.0036632,0.61245,0.48119,0.38647,96.921,71.225,84.073
0.00665,0.011756,0.0015945,0.7628,0.20393,0.034304,0.0071692,0.011647,0.0012594,0.89772,0.30309,0.02684,97.183,89.542,93.362
0.00090022,0.0032618,0.015838,0.96289,0.10459,0.087246,0.0021547,0.0030293,0.014852,0.85655,0.5392,0.43905,92.834,65.162,78.998
0.0030363,0.014519,0.0024449,0.79928,0.15807,0.12607,0.0042538,0.012561,0.003185,0.87519,0.44302,0.23084,89.331,79.8,84.566
0.015748,0.00040646,0.0038458,0.58572,0.35308,0.11479,0.014755,0.0015525,0.0037705,0.63184,0.35322,0.034113,93.229,94.078,93.654
0.0053457,0.011567,0.0030877,0.80831,0.55487,0.38699,0.0052398,0.011523,0.0032377,0.66547,0.48522,0.32162,99.166,89.441,94.303
0.01864,0.00016341,0.0011962,0.80344,0.39358,0.20848,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,87.924,79.733,83.828
0.0044374,0.011644,0.003919,0.62908,0.12526,0.10917,0.0044368,0.01173,0.0038967,0.86868,0.44093,0.24985,99.564,74.802,87.183
0.00054371,0.00070705,0.018749,0.719,0.047229,0.046256,0.00079507,0.002597,0.016608,0.58041,0.57868,0.49615,87.249,56.682,71.966
0.012578,0.0048713,0.0025507,0.66395,0.31571,0.0051277,0.01304,0.0045986,0.0024439,0.65444,0.29956,0.036362,97.535,97.72,97.628
0.0040006,0.013735,0.002264,0.53377,0.16587,0.13711,0.0044478,0.012898,0.0026541,0.72231,0.4658,0.25994,95.485,77.204,86.344
0.012237,0.0070997,0.00066293,0.94206,0.2311,0.22144,0.011797,0.0070455,0.0011578,0.78451,0.14724,0.089416,97.043,86.863,91.953
0.0090459,0.0097333,0.0012207,0.73243,0.42863,0.005006,0.0084615,0.009556,0.0020373,0.74564,0.3848,0.0066489,95.458,96.933,96.196
0.014569,0.0022556,0.0031757,0.55932,0.3335,0.0015634,0.014755,0.0015525,0.0037705,0.63184,0.35322,0.034113,95.867,94.793,95.33
0.018789,0.00083723,0.00037367,0.6359,0.4793,0.31554,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,89.736,90.616,90.176
0.0056742,0.0076731,0.0066527,0.53011,0.35911,0.33142,0.0057621,0.0076891,0.0066411,0.65449,0.43826,0.43049,99.559,89.581,94.57
0.0093328,0.0039342,0.006733,0.9587,0.011095,0.01031,0.0095422,0.0038858,0.006572,0.99673,0.041336,0.033278,98.81,96.839,97.824
0.013868,0.0050355,0.0010961,0.92887,0.10271,0.072411,0.013162,0.0054353,0.0014026,0.80338,-8.09E-14,4.01E-14,96.182,89.534,92.858
0.011033,0.0046683,0.0042984,0.65687,0.10603,0.0339,0.011007,0.0049112,0.0040818,0.76203,0.17944,0.10982,98.548,91.269,94.908
0.013421,0.0034469,0.0031318,0.8039,0.61122,0.10016,0.013614,0.0029881,0.0034709,0.61413,0.53964,0.0076,97.386,86.136,91.761
0.0098872,0.0077331,0.0023797,0.65041,0.5456,0.37091,0.010264,0.0076042,0.0021317,0.58641,0.44139,0.38809,97.931,92.245,95.088
0.0065692,0.0072293,0.0062015,0.91891,0.22327,0.0043503,0.0065971,0.0073232,0.0060798,0.96369,0.34425,0.075627,99.308,90.951,95.13
0.01215,0.0042298,0.0036207,0.61317,0.56408,0.52798,0.011431,0.003656,0.004979,0.53383,0.51588,0.40405,92.736,90.571,91.653
0.0097726,0.0071349,0.0030925,0.75829,0.21629,0.0020441,0.009931,0.0072709,0.0028571,0.80693,0.26276,0.026576,98.653,95.751,97.202
0.005859,0.0094248,0.0047162,0.57755,0.13028,0.11434,0.0059023,0.0093786,0.0047557,0.77276,0.41289,0.3294,99.689,76.295,87.992
0.012115,0.0051004,0.002785,0.53459,0.11683,0.091129,0.012075,0.005097,0.002828,0.72399,0.1661,0.1423,99.74,86.706,93.223
0.012582,0.00052386,0.0068946,0.82861,0.43059,0.408,0.010661,0.0018447,0.0075677,0.68982,0.3218,0.27121,89.338,87.046,88.192
0.00041701,0.01427,0.0053125,0.69926,0.48056,0.035123,0.0016744,0.012588,0.0058255,0.81083,0.66571,0.04499,90.489,86.286,88.388
0.015161,0.00024545,0.0045936,0.82121,0.41124,0.21799,0.014086,0.0010088,0.0049698,0.60906,0.42727,0.19918,93.986,85.285,89.635
0.014765,0.0014374,0.0037976,0.61902,0.47042,0.45165,0.014594,0.0016913,0.0037152,0.55112,0.33302,0.33036,98.6,88.393,93.497
0.0033241,0.0063134,0.010362,0.5484,0.51252,0.41151,0.0034367,0.0061184,0.010445,0.55211,0.52283,0.4887,98.945,94.643,96.794
0.014604,0.0042882,0.0011077,0.78678,0.28457,0.045911,0.014655,0.0040728,0.001356,0.63616,0.14106,0.075532,98.53,87.127,92.828
0.017727,0.0020499,0.00022272,0.87929,0.31812,0.15786,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,96.14,73.972,85.056
0.013174,0.0019726,0.0048537,0.57153,0.17611,0.061187,0.012729,0.0018717,0.0054486,0.67761,0.27991,0.15616,96.655,89.815,93.235
0.0027908,0.0037213,0.013488,0.77791,0.039816,0.016617,0.002634,0.0040389,0.013228,0.72362,0.54282,0.44614,98.117,59.005,78.561
0.014232,0.005072,0.0006964,0.80074,0.37232,0.3036,0.013147,0.0049625,0.0018909,0.6548,0.2461,0.22517,92.804,87.686,90.245
0.0064425,0.0051029,0.0084546,0.56901,0.3719,0.0094804,0.0064791,0.0051011,0.0084651,0.78194,0.58218,0.232,99.815,78.462,89.139
0.0046737,0.015001,0.00032519,0.97151,0.95311,0.063824,0.0044478,0.012898,0.0026541,0.72231,0.4658,0.25994,86.002,64.104,75.053
0.0039051,0.0068147,0.0092802,0.76854,0.35605,0.22285,0.0039608,0.0069076,0.0092052,0.81823,0.49448,0.36321,99.441,87.73,93.586
0.010051,0.0078772,0.0020716,0.85518,0.48694,0.076498,0.010045,0.0077754,0.0022384,0.7269,0.32547,0.074793,99.107,87.18,93.143
0.012512,0.0069326,0.00055536,0.9916,0.7171,0.1345,0.012833,0.0061509,0.0010163,0.58273,0.37669,0.37163,95.763,65.692,80.727
0.017203,0.00036103,0.0024363,0.87174,0.041737,0.027117,0.016183,0.0019569,0.0019424,0.58122,0.17935,0.12509,91.313,78.929,85.121
0.0011907,0.0173,0.0015092,0.58586,0.051583,0.015709,0.0044478,0.012898,0.0026541,0.72231,0.4658,0.25994,75.245,69.138,72.192
0.013432,0.0013428,0.0052253,0.9874,0.039061,0.01921,0.011167,0.0026043,0.0062284,0.91218,4.14E-16,-1.17E-15,87.77,94.525,91.147
0.012819,0.0029086,0.0042728,0.52854,0.33316,0.07149,0.011762,0.0034704,0.0048278,0.67407,0.37818,0.15718,94.243,89.177,91.71
0.012594,0.002922,0.0044838,0.89805,0.78942,0.61581,0.013069,0.0025301,0.0044005,0.52873,0.45205,0.44743,97.242,68.523,82.883
0.01405,0.0025031,0.0034472,0.82193,0.064364,0.024507,0.013418,0.0036656,0.0029167,0.73734,0.066002,0.034699,93.73,94.131,93.931
0.0087538,0.0045767,0.0066696,0.63689,0.14735,0.10873,0.0086893,0.0046411,0.0067148,0.8174,0.27338,0.24255,99.572,84.924,92.248
0.017588,0.0018632,0.00054876,0.51792,0.28709,0.16886,0.01606,0.0031979,0.00074191,0.54488,0.28797,0.27141,90.939,92.846,91.893
0.0049238,0.0060062,0.0090701,0.90339,0.27268,0.13351,0.0051254,0.0058954,0.0090424,0.97559,0.4188,0.27988,98.938,86.973,92.956
0.015626,0.0019683,0.0024059,0.91662,0.62025,0.053732,0.014755,0.0015525,0.0037705,0.63184,0.35322,0.034113,92.577,75.87,84.224
0.019614,0.00021843,0.0001672,0.60384,0.057732,0.0036095,0.016183,0.0019569,0.0019424,0.58122,0.17935,0.12509,81.429,89.37,85.399
0.00051564,0.0065102,0.012974,0.7784,0.65848,0.41271,-0.00022086,0.0068807,0.013375,0.78441,0.66069,0.42072,95.993,99.372,97.682
0.011997,0.0016857,0.0063171,0.62696,0.40876,0.13445,0.01209,0.0020504,0.005949,0.64987,0.36788,0.23343,97.685,92.952,95.319
0.010463,0.0011894,0.0083472,0.72635,0.72097,0.28783,0.011459,0.0005533,0.0080427,0.70406,0.62754,0.19709,94.584,91.935,93.259
0.0012382,0.0054965,0.013265,0.77614,0.57444,0.1829,0.0016145,0.005639,0.012787,0.85279,0.69313,0.36872,97.253,85.828,91.54
0.0098772,0.0063639,0.0037589,0.87657,0.60824,0.083257,0.009412,0.0063619,0.0043128,0.72846,0.48174,0.018298,96.766,87.725,92.246
0.018139,0.000705,0.0011558,0.76481,0.7561,0.72451,0.016014,0.0030035,0.0009822,0.52199,0.46153,0.45744,86.044,73.018,79.531
0.016353,0.001546,0.0021011,0.90899,0.40404,0.15364,0.016183,0.0019569,0.0019424,0.58122,0.17935,0.12509,97.861,75.052,86.457
0.014145,0.0013989,0.0044564,0.58788,0.14,0.039703,0.015162,0.0010472,0.0038428,0.60609,0.16991,0.16456,94.504,91.294,92.899
0.00081297,0.01058,0.008607,0.97125,0.76519,0.18474,0.00064328,0.010806,0.0085848,0.93975,0.73969,0.16339,98.73,97.323,98.026
0.01392,9.28E-05,0.0059877,0.88427,0.29348,0.094599,0.013379,0.0011181,0.0054986,0.69437,0.29316,0.069453,94.471,86.822,90.646
0.015309,0.0018022,0.002889,0.60931,0.34324,0.07573,0.014755,0.0015525,0.0037705,0.63184,0.35322,0.034113,95.227,96.957,96.092
0.0032527,0.0066929,0.010054,0.5102,0.21595,0.00070687,0.0031053,0.0067879,0.010107,0.67166,0.56121,0.3715,99.193,68.213,83.703
0.0008972,0.0036128,0.01549,0.60067,0.36061,0.083562,0.0010033,0.0038289,0.015168,0.55809,0.5515,0.49575,98.226,70.493,84.359
0.011331,0.0047745,0.0038946,0.669,0.66226,0.098253,0.011458,0.0032074,0.0054141,0.67944,0.59034,0.059358,90.275,94.758,92.516
0.017026,0.0023413,0.00063298,0.76215,0.014358,0.0037827,0.012999,0.0043291,0.0026718,0.76822,3.96E-11,-5.55E-12,78.311,98.974,88.643
0.019972,2.00E-05,8.16E-06,0.60905,0.39077,0.04731,0.014755,0.0015525,0.0037705,0.63184,0.35322,0.034113,70.818,97.183,84
0.011134,0.0069864,0.00188,0.70725,0.059172,0.03474,0.01138,0.0068401,0.0017794,0.78853,0.12561,0.039495,98.663,93.483,96.073
0.012785,0.00090295,0.0063117,0.93263,0.45492,0.12557,0.012501,0.0011846,0.0063782,0.69127,0.53453,0.1137,98.213,83.066,90.64
0.0062294,0.009179,0.0045916,0.75005,0.33313,0.10846,0.0062616,0.0091227,0.0046533,0.85194,0.42566,0.16811,99.618,91.174,95.396
0.011318,0.00013216,0.0085494,0.77642,0.72659,0.35005,0.011459,0.0005533,0.0080427,0.70406,0.62754,0.19709,97.04,88.2,92.62
0.0065695,0.010786,0.0026447,0.57173,0.044951,0.020022,0.0069158,0.01074,0.0023923,0.8218,0.38637,0.069763,98.068,73.542,85.805
0.0093102,0.0078749,0.0028149,0.84952,0.45287,0.093438,0.0087625,0.0083747,0.0028627,0.80589,0.37222,0.10321,96.693,94.124,95.409
0.0031393,0.006782,0.010079,0.71879,0.70086,0.64952,0.0031481,0.0070421,0.0098098,0.59156,0.55981,0.43456,98.334,82.976,90.655
0.0061613,0.011937,0.0019017,0.78011,0.42451,0.35755,0.0065475,0.01194,0.0015128,0.77403,0.40213,0.29816,97.559,95.808,96.683
0.015759,0.0022745,0.0019661,0.50092,0.18541,0.080863,0.016183,0.0019569,0.0019424,0.58122,0.17935,0.12509,97.617,94.137,95.877
0.012664,0.0010768,0.0062592,0.78268,0.31551,0.017032,0.013379,0.0011181,0.0054986,0.69437,0.29316,0.069453,95.346,93.447,94.397
0.0027197,0.0067481,0.010532,0.72878,0.24189,0.20738,0.0027307,0.0068062,0.010528,0.90857,0.44501,0.4265,99.709,79.803,89.756
0.012143,0.0015487,0.0063081,0.57176,0.43876,0.28639,0.01209,0.0020504,0.005949,0.64987,0.36788,0.23343,97.215,93.11,95.163
0.0068456,0.00074468,0.01241,0.71018,0.3273,0.17527,0.0073441,0.0013775,0.011312,0.73765,0.54919,0.33822,94.034,82.797,88.415
0.016568,0.003426,5.59E-06,0.6912,0.13138,0.13038,0.015542,0.0031606,0.0012975,0.58882,0.18557,0.14619,92.589,92.558,92.574
0.013599,0.0059845,0.00041675,0.81821,0.53077,0.20308,0.012833,0.0061509,0.0010163,0.58273,0.37669,0.37163,95.627,80.718,88.173
0.00055747,0.011531,0.0079118,0.86565,0.56538,0.035032,0.00095626,0.011632,0.0074656,0.82038,0.71859,0.11476,97.324,88.816,93.07
0.0030608,0.0128,0.004139,0.74792,0.28748,0.082884,0.0036314,0.01248,0.0039754,0.85778,0.50525,0.14577,96.968,84.169,90.568
0.0037273,0.015416,0.00085696,0.69903,0.097271,0.05266,0.0071692,0.011647,0.0012594,0.89772,0.30309,0.02684,77.238,82.319,79.778
0.00061033,0.010634,0.0087554,0.69829,0.53136,0.086498,0.00091945,0.01061,0.0084972,0.73571,0.69046,0.23511,98.199,86.511,92.355
0.009362,0.0063152,0.0043228,0.54267,0.26978,0.20959,0.0095361,0.0065361,0.004009,0.6906,0.39639,0.2054,98.196,87.936,93.066
0.0026764,0.01213,0.0051937,0.91537,0.46972,0.0022611,0.002774,0.012043,0.0051544,0.94274,0.5771,0.084364,99.409,91.546,95.477
0.0071342,0.012519,0.0003471,0.57233,0.44342,0.16007,0.0078815,0.010694,0.0014824,0.59394,0.49191,0.039384,90.018,91.44,90.729
0.0056316,0.0078079,0.0065605,0.70362,0.64754,0.23111,0.005663,0.007698,0.0066787,0.69913,0.59656,0.21687,99.278,96.439,97.858
0.0022502,0.0045277,0.013222,0.57784,0.46985,0.29583,0.0020809,0.0045099,0.013444,0.66915,0.62189,0.43163,98.746,86.876,92.811
0.013187,0.0045243,0.0022882,0.77364,0.22122,0.021528,0.012778,0.0043752,0.0029043,0.70728,0.16853,0.077587,96.631,94.104,95.367
0.016624,0.0010634,0.0023122,0.79939,0.37473,0.24665,0.016183,0.0019569,0.0019424,0.58122,0.17935,0.12509,95.264,81.292,88.278
0.00522,0.0042054,0.010575,0.84553,0.8231,0.23257,0.004773,0.0042725,0.010997,0.81849,0.80282,0.24218,97.256,97.87,97.563
0.01708,0.002632,0.00028814,0.91888,0.69125,0.17913,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,97.699,68.097,82.898
0.018943,0.00089561,0.00016162,0.92119,0.71591,0.33916,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,89.239,67.931,78.585
0.017023,0.0027659,0.0002108,0.51212,0.37338,0.17412,0.01606,0.0031979,0.00074191,0.54488,0.28797,0.27141,94.801,91.925,93.363
0.011824,0.0080494,0.00012675,0.9235,0.90198,0.31105,0.010569,0.0083662,0.0010647,0.53605,0.49252,0.4854,92.925,64.685,78.805
0.0055473,0.004573,0.0098798,0.66824,0.36626,0.10446,0.0056957,0.0047382,0.0096147,0.84784,0.49322,0.29476,98.511,83.003,90.757
0.018317,0.0011286,0.00055418,0.89275,0.16338,0.023018,0.016183,0.0019569,0.0019424,0.58122,0.17935,0.12509,88.255,78.148,83.202
0.0011149,0.011678,0.0072071,0.79497,0.29814,0.0067435,0.0014034,0.011796,0.0068762,0.89675,0.57694,0.28156,98.023,75.618,86.82
0.003185,0.0085214,0.0082936,0.89359,0.68095,0.63622,0.0031281,0.0085526,0.0083607,0.77972,0.48964,0.40346,99.599,80.843,90.221
0.015904,0.0018608,0.0022356,0.6722,0.089308,0.050123,0.016183,0.0019569,0.0019424,0.58122,0.17935,0.12509,98.184,91.406,94.795
0.0041523,0.0018701,0.013978,0.88383,0.40413,0.29334,0.004024,0.001979,0.014053,0.839,0.42379,0.41167,99.218,91.637,95.427
0.0021345,0.0078455,0.01002,0.77869,0.66624,0.60756,0.0020017,0.0077451,0.010301,0.7347,0.50977,0.44473,98.528,85.999,92.264
0.0070266,0.0048308,0.0081426,0.55112,0.36241,0.079299,0.0071247,0.0048184,0.0081282,0.75242,0.5245,0.25984,99.509,81.728,90.618
0.017329,0.0010509,0.0016204,0.72694,0.13212,0.0089103,0.016183,0.0019569,0.0019424,0.58122,0.17935,0.12509,93.42,88.33,90.875
0.015691,0.0034552,0.00085374,0.73171,0.62373,0.39023,0.015954,0.0032504,0.00079533,0.54697,0.40905,0.39818,98.501,82.456,90.478
0.0036098,0.00049286,0.015897,0.56489,0.17828,0.13042,0.004024,0.001979,0.014053,0.839,0.42379,0.41167,89.364,73.215,81.289
0.01546,0.00067456,0.0038658,0.8979,0.14846,0.10646,0.015162,0.0010472,0.0038428,0.60609,0.16991,0.16456,97.863,79.711,88.787
0.0015711,0.0072585,0.01117,0.90791,0.48117,0.45584,0.0019899,0.0073645,0.010704,0.89148,0.48747,0.43313,97.197,98.238,97.717
0.0063336,0.0079014,0.005765,0.59511,0.23344,0.23315,0.0062655,0.0079637,0.0058381,0.75728,0.42026,0.32689,99.509,84.3,91.904
0.0068738,0.011926,0.0012001,0.84883,0.02527,0.012162,0.0068233,0.011305,0.0018718,1,0.24007,0.046511,95.921,83.528,89.725
0.013538,0.0026008,0.0038611,0.57705,0.32382,0.30741,0.01342,0.0025388,0.0040414,0.61523,0.2764,0.25868,99.011,95.475,97.243
0.019186,0.0008059,8.19E-06,0.91801,0.60045,0.52189,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,88.024,71.061,79.542
0.017275,0.0020759,0.00064865,0.58263,0.046304,0.023564,0.016183,0.0019569,0.0019424,0.58122,0.17935,0.12509,92.43,89.572,91.001
0.0018608,0.0079424,0.010197,0.65599,0.24872,0.24762,0.0017583,0.0081137,0.010184,0.73247,0.47807,0.4746,99.086,79.943,89.514
0.01739,0.0024742,0.00013597,0.62715,0.030412,0.025298,0.016183,0.0019569,0.0019424,0.58122,0.17935,0.12509,90.088,88.643,89.366
0.013775,0.0037105,0.002515,0.60737,0.32505,0.018123,0.01304,0.0045986,0.0024439,0.65444,0.29956,0.036362,94.842,96.516,95.679
0.008621,0.0021704,0.0092086,0.66389,0.6225,0.52749,0.0080533,0.002388,0.0096049,0.65575,0.50537,0.36567,96.827,87.51,92.169
0.0051397,0.0056054,0.0092549,0.86676,0.678,0.0078899,0.0052501,0.0057634,0.0090496,0.92804,0.7679,0.077573,98.796,92.442,95.619
0.0044341,0.001044,0.014522,0.85283,0.74702,0.20728,0.0040626,0.001854,0.014167,0.94283,0.79652,0.33125,95.72,90.279,93
0.013856,0.00085409,0.0052898,0.68738,0.57457,0.39976,0.014086,0.0010088,0.0049698,0.60906,0.42727,0.19918,98.175,84.238,91.206
0.013898,0.0052072,0.00089479,0.64729,0.42137,0.12583,0.012255,0.0052339,0.0026089,0.63458,0.36985,0.11022,89.421,96.377,92.899
0.018894,0.0008639,0.00024255,0.91251,0.67178,0.53317,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,89.383,69.443,79.413
0.0081032,0.0015539,0.010343,0.57978,0.47347,0.014467,0.0079889,0.0020874,0.01001,0.7532,0.5422,0.2848,97.125,79.646,88.385
0.01088,0.0075104,0.0016097,0.9742,0.44839,0.031163,0.010442,0.0076728,0.0019502,0.74254,0.28438,0.033136,97.481,82.226,89.854
0.010448,0.0018708,0.0076812,0.64936,0.63359,0.10474,0.010477,0.0022954,0.0072812,0.75143,0.66,0.084148,97.4,92.863,95.132
0.015547,0.0015202,0.0029328,0.73705,0.07388,0.0044462,0.013418,0.0036656,0.0029167,0.73734,0.066002,0.034699,86.536,97.89,92.213
0.017234,0.000196,0.0025696,0.9414,0.37076,0.16315,0.014755,0.0015525,0.0037705,0.63184,0.35322,0.034113,86.55,78.028,82.289
0.0070146,0.00042009,0.012565,0.86278,0.30498,0.19551,0.0085106,0.0026214,0.008931,0.85674,0.33526,0.20488,80.209,97.875,89.042
0.015432,0.0030931,0.0014752,0.74294,0.60336,0.045853,0.013614,0.0029881,0.0034709,0.61413,0.53964,0.0076,87.963,90.651,89.307
0.00056666,0.0084245,0.011009,0.57174,0.46199,0.00081067,0.0006222,0.0085465,0.010896,0.70611,0.67366,0.34904,99.247,73.769,86.508
0.0019244,0.007622,0.010454,0.61756,0.59057,0.21939,0.0019496,0.007739,0.010311,0.67159,0.63539,0.37562,99.174,88.937,94.056
0.0098264,0.0027215,0.0074521,0.78814,0.40987,0.40121,0.0094768,0.0030263,0.0075618,0.73015,0.34466,0.26944,97.916,90.274,94.095
0.013215,0.0057419,0.0010433,0.54357,0.22986,0.0095178,0.013386,0.0055346,0.0010796,0.67321,0.15758,0.14376,98.796,88.163,93.479
0.012043,0.0058204,0.002137,0.84131,0.051347,0.034736,0.012051,0.0057447,0.0022043,0.80244,0.059599,0.033608,99.548,97.296,98.422
0.0061415,0.0048268,0.0090317,0.86325,0.092447,0.023343,0.0072701,0.0040351,0.0086949,0.99545,0.28146,0.16177,93.73,84.252,88.991
0.0087786,0.006589,0.0046324,0.6535,0.28458,0.088316,0.00882,0.0065638,0.004661,0.72898,0.42031,0.17411,99.76,89.411,94.585
0.018319,0.0011066,0.00057407,0.58845,0.37961,0.013398,0.014755,0.0015525,0.0037705,0.63184,0.35322,0.034113,78.635,96.688,87.662
0.015652,7.84E-06,0.00434,0.69226,0.46552,0.018384,0.013468,0.00085096,0.0057464,0.69133,0.48942,0.047485,88.005,97.663,92.834
0.0086952,0.0019713,0.0093335,0.79161,0.15123,0.058016,0.0087991,0.0021183,0.0090826,0.99484,0.16126,0.086653,98.641,85.894,92.268
0.017644,4.34E-06,0.0023521,0.8401,0.23734,0.19495,0.016183,0.0019569,0.0019424,0.58122,0.17935,0.12509,89.007,81.867,85.437
0.0058822,0.0055074,0.0086104,0.97554,0.81482,0.72537,0.005736,0.0056715,0.008631,0.70993,0.54131,0.3311,99.019,67.764,83.391
0.018652,0.00017441,0.0011738,0.67414,0.48108,0.30074,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,87.946,88.526,88.236
0.016672,0.00073375,0.0025939,0.65966,0.14472,0.0040573,0.016183,0.0019569,0.0019424,0.58122,0.17935,0.12509,93.474,90.851,92.163
0.013604,0.0018302,0.0045657,0.5154,0.1466,0.016595,0.013724,0.002038,0.0043002,0.6108,0.32043,0.22422,98.456,82.873,90.665
0.0014325,0.010788,0.0077795,0.50548,0.42637,0.028167,0.0017799,0.01073,0.0075606,0.74271,0.64695,0.22961,98.127,77.927,88.027
0.0096819,0.0016757,0.0086424,0.71098,0.61362,0.40278,0.0094886,0.00028819,0.010298,0.67289,0.6536,0.33278,90.339,94.639,92.489
0.019249,0.00029703,0.0004535,0.70596,0.55013,0.49625,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,86.645,83.923,85.284
0.013386,0.0011334,0.0054803,0.65989,0.17897,0.041305,0.013379,0.0011181,0.0054986,0.69437,0.29316,0.069453,99.892,91.971,95.932
0.01405,0.0018414,0.0041088,0.98693,0.85117,0.52753,0.013108,0.0024543,0.0044375,0.51094,0.47155,0.46469,94.837,62.139,78.488
0.017589,0.00074047,0.0016706,0.8131,0.51549,0.15526,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,91.49,77.129,84.309
0.011659,0.00089812,0.0074428,0.8992,0.78693,0.50967,0.011459,0.0005533,0.0080427,0.70406,0.62754,0.19709,96.789,75.894,86.341
0.0011014,0.017738,0.0011611,0.52898,0.13179,0.049438,0.0044478,0.012898,0.0026541,0.72231,0.4658,0.25994,73.191,73.822,73.506
0.0082706,0.0019375,0.0097919,0.97099,0.12433,0.093916,0.0087991,0.0021183,0.0090826,0.99484,0.16126,0.086653,96.004,97.222,96.613
0.012803,0.0022067,0.0049902,0.55786,0.53306,0.43932,0.013108,0.0024543,0.0044375,0.51094,0.47155,0.46469,97.017,95.103,96.06
0.0030439,0.0066619,0.010294,0.73138,0.53963,0.47253,0.0033154,0.0063755,0.010348,0.72791,0.51814,0.41394,98.24,95.872,97.056
0.019477,0.0003787,0.00014445,0.81146,0.68332,0.25832,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,85.991,73.995,79.993
0.017974,0.0015983,0.00042805,0.9544,0.40219,0.02839,0.016183,0.0019569,0.0019424,0.58122,0.17935,0.12509,89.501,72.273,80.887
0.01815,0.0011333,0.00071626,0.87517,0.50795,0.50517,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,92.779,75.248,84.014
0.0033173,0.011825,0.0048576,0.58335,0.046278,0.029344,0.0035657,0.011742,0.0047567,0.90641,0.46097,0.2849,98.717,65.637,82.177
0.01103,0.0069276,0.0020428,0.52744,0.024601,0.01433,0.011206,0.0070244,0.0018421,0.74211,0.20978,0.11437,98.783,82.086,90.434
0.015235,0.00088279,0.0038823,0.76798,0.44059,0.26653,0.014086,0.0010088,0.0049698,0.60906,0.42727,0.19918,92.949,88.706,90.827
0.00081583,0.0051821,0.014002,0.58947,0.31108,0.22867,0.0013758,0.0047425,0.013882,0.58481,0.57458,0.46887,96.8,77.951,87.375
0.018353,5.04E-05,0.0015969,0.91211,0.77292,0.36299,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,87.816,65.985,76.9
0.0074064,0.00095254,0.011641,0.58498,0.39308,0.23197,0.0073441,0.0013775,0.011312,0.73765,0.54919,0.33822,97.586,85.815,91.701
0.013356,0.0029916,0.0036526,0.89597,0.40838,0.36528,0.01342,0.0025388,0.0040414,0.61523,0.2764,0.25868,97.332,79.554,88.443
0.0014511,0.011787,0.0067623,0.90431,0.29037,0.15566,0.0016485,0.011876,0.006562,0.90012,0.52556,0.34666,98.729,81.186,89.957
0.017322,0.0014308,0.0012476,0.89681,0.52574,0.46344,0.017023,0.0022976,0.00067943,0.53037,0.37622,0.37484,95.243,73.915,84.579
0.0088635,0.0010375,0.010099,0.96475,0.40382,0.21269,0.0083702,0.002372,0.0093143,0.91096,0.39002,0.15567,92.805,95.143,93.974
0.013819,0.00033784,0.0058433,0.6702,0.53133,0.0034776,0.013468,0.00085096,0.0057464,0.69133,0.48942,0.047485,97.18,96.172,96.676
0.001084,0.0051844,0.013732,0.67874,0.53013,0.10011,0.00097176,0.0053261,0.013749,0.81542,0.66243,0.41307,99.189,77.207,88.198
